epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,315.841,1.02766,0.81013,1.23014,0.5925,0.71394,0.63086,0.35313,1.57664,1.55965,1.65975,0.00102337,0.00102337,0.00102337
41,323.029,1.05417,0.83672,1.24334,0.70576,0.65575,0.66026,0.38285,1.44182,1.52474,1.58829,0.00100687,0.00100687,0.00100687
42,331.098,1.03566,0.80557,1.21071,0.58055,0.7323,0.62023,0.37606,1.43616,1.51682,1.62495,0.000990365,0.000990365,0.000990365
43,338.804,1.01066,0.83333,1.21357,0.52723,0.68753,0.65418,0.37363,1.55547,1.42095,1.67098,0.000973861,0.000973861,0.000973861
44,346.321,1.01299,0.80159,1.20979,0.56458,0.78257,0.65058,0.39533,1.49531,1.41115,1.62629,0.000957358,0.000957358,0.000957358
45,354.441,0.98218,0.75217,1.18764,0.63091,0.65375,0.65831,0.38608,1.66289,1.52835,1.72739,0.000940855,0.000940855,0.000940855
46,361.649,0.97204,0.73535,1.18128,0.65131,0.60321,0.65111,0.39454,1.39279,1.54858,1.5709,0.000924352,0.000924352,0.000924352
47,369.546,0.98293,0.76166,1.20307,0.63207,0.60848,0.62699,0.35641,1.44698,1.61199,1.59304,0.000907848,0.000907848,0.000907848
48,377.012,0.97963,0.73338,1.20668,0.56419,0.66849,0.64112,0.38005,1.40356,1.53365,1.53311,0.000891345,0.000891345,0.000891345
49,384.708,0.97446,0.72669,1.19268,0.66197,0.61227,0.64993,0.39219,1.34777,1.43204,1.53865,0.000874842,0.000874842,0.000874842
50,392.675,0.97194,0.75152,1.20339,0.61772,0.66641,0.66782,0.38433,1.44613,1.5125,1.61058,0.000858338,0.000858338,0.000858338
51,399.791,0.96598,0.7637,1.20543,0.61705,0.65349,0.65007,0.37257,1.59192,1.59537,1.73995,0.000841835,0.000841835,0.000841835
52,407.742,0.96331,0.71859,1.17499,0.639,0.61329,0.65607,0.41249,1.43776,1.67402,1.59248,0.000825332,0.000825332,0.000825332
53,415.092,0.93349,0.75221,1.19782,0.66823,0.64901,0.68501,0.38845,1.55749,1.60317,1.71059,0.000808828,0.000808828,0.000808828
54,423.082,0.91029,0.70662,1.16735,0.6662,0.662,0.65288,0.39773,1.32757,1.65124,1.56771,0.000792325,0.000792325,0.000792325
55,431.2,0.92492,0.74506,1.20417,0.59248,0.69244,0.66948,0.4106,1.38172,1.67774,1.52128,0.000775822,0.000775822,0.000775822
56,438.35,0.9265,0.71166,1.16248,0.60517,0.66242,0.62566,0.3738,1.43972,1.64464,1.58998,0.000759318,0.000759318,0.000759318
57,446.205,0.9143,0.69642,1.14071,0.558,0.66444,0.62208,0.39749,1.43508,1.69166,1.59527,0.000742815,0.000742815,0.000742815
58,453.386,0.90178,0.68595,1.14417,0.55418,0.68876,0.65457,0.40214,1.41865,1.72972,1.53801,0.000726312,0.000726312,0.000726312
59,461.331,0.85967,0.64666,1.11735,0.63623,0.76466,0.68833,0.42374,1.39596,1.44939,1.56684,0.000709809,0.000709809,0.000709809
60,469.514,0.92156,0.69538,1.16272,0.59132,0.74843,0.64779,0.39327,1.40851,1.68472,1.56884,0.000693305,0.000693305,0.000693305
61,476.682,0.90948,0.69797,1.15076,0.6239,0.74631,0.66611,0.41962,1.38386,1.61444,1.5492,0.000676802,0.000676802,0.000676802
62,484.742,0.93241,0.69527,1.16107,0.62364,0.74293,0.68642,0.40733,1.4283,1.44751,1.60127,0.000660299,0.000660299,0.000660299
